"video_id","trending_date","title","channel_title","category_id","publish_time","tags","views","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","video_error_or_removed","description","region"
"RuoPzSH7Al8","18.16.02","От эйфории до паники всего один шаг.","Василий Олейник","22","2018-02-15T19:25:23.000Z","""Рубль|""""обвал рубля""""|""""ОФЗ""""|""""керри-трейд""""|""""Василий Олейник""""|""""РБК""""|""""Путин""""|""""Трамп""""|""""Жуковский""""|""""Левченко""""|""""доллар""""|""""обвал доллара""""|""""золото""""|""""Финам""""|""""брокер""""|""""форекс""""|""""FOREX""""|""""валюты""""|""""валютный рынок""""|""""Сирия""""|""""Америка""""|""""Минфин""""|""""ЦБРФ""""|""""ВДудь""""|""""Навальный""""|""""евро""""|""""живые деньги""""|""""криптовалюты""""|""""биткоин""""|""""эфириум""""|""""Демура""""|""""ФРС""""|""""ЕЦБ""""|""""санкции""""|""""Китай""""|""""Северная Корея""""|""""Тиньков""""|""""Олег Тиньков""""|""""Bitcoin""""|""""Ethereum""""|""""Иран""""|""""инфляция""""|""""фондовый рынок""""|""""обучение""""|""""обучение на бирже""""""","5018","121","11","49","https://i.ytimg.com/vi/RuoPzSH7Al8/default.jpg","false","false","false","""Где я торгую криптовалютами и где можно следить за моим зарубежным счётом (при регистрации по ссылке","ru"
"8P7pTGqn1cI","18.16.02","Kisabac Lusamutner eter 15.02.18 Veci Hajoghutyune","KisabacLusamutner","29","2018-02-15T17:51:38.000Z","""Kisabac|""""Lusamutner""""|""""hrach""""|""""muradyan""""|""""qeshishyan""""|""""archy""""|""""atv""""|""""www.atv.am""""|""""hayastan""""|""""armenia""""|""""erevan""""|""""yerevan""""|""""tv""""|""""haykakan""""|""""irakan""""|""""patmutyunner""""|""""depqer""""|""""herustatesutyan""""|""""tiv""""|""""mek""""|""""talk""""|""""show""""|""""կիսաբաց""""|""""լուսամուտներ""""|""""հրաչ""""|""""մուրադյան""""|""""արչի""""|""""հայաստան""""|""""արմենիա""""|""""երևան""""|""""եթեր""""|""""eter""""|""""2018""""|""""15.02.2018""""|""""ՎԵՑԻ""""|""""ՀԱՋՈՂՈՒԹՅՈՒՆԸ""""|""""Veci""""|""""Hajoxutyun@""""|""""Hajoghutyun@""""|""""Hajoghutyune""""|""""Hajoxutyune""""""","29840","125","44","0","https://i.ytimg.com/vi/8P7pTGqn1cI/default.jpg","true","false","false","""ՎԵՑԻ ՀԱՋՈՂՈՒԹՅՈՒՆԸ - 32-ամյա Ազնիվ Թադևոսյանն է","ru"
"94ip5vVWMC0","18.16.02","Ata  Ocağı (106-cı seriya)","Xəzər Film","1","2018-02-15T19:19:33.000Z","""xazartv|""""xezertv""""|""""azerbaycan""""|""""serial""""|""""son""""|""""bolum""""|""""seriya""""|""""drama""""|""""dizi""""|""""izle""""|""""последняя""""|""""серия""""|""""хазартв""""|""""хезертв""""|""""сериал""""|""""азербайджанский""""|""""Ata Ocağı (106-cı seriya)""""|""""ata ocagi 106""""|""""106 ata ocagi""""|""""ata""""""","17080","258","29","125","https://i.ytimg.com/vi/94ip5vVWMC0/default.jpg","false","false","false","""Kanala abunə olun:\nhttps://goo.gl/QTDBr3\n\nYeni serial ailə münaqişəsindən bəhs edəcək. Ailəsinin sosial durumu ilə razılaşmayan övladların problemləri bu gün aktual mövzudur.\nOna görə də çalışacağıq ki","ru"
"QyBIp6M2-_A","18.16.02","РАСПАКОВКА посылки ☆ ТОРТОМАСТЕР ☆","Yuliya Small","26","2018-02-15T20:09:41.000Z","""распаковка|""""тортомастер""""|""""кондитерский магазин""""|""""магазин для кондитера""""|""""юлия смолл""""|""""распаковка посылки""""|""""посылка из кондитерского магазина""""|""""пищевые красители""""|""""вафельная бумага""""|""""вафельные цветы""""|""""джейми оливер""""|""""упаковка для сладостей""""|""""кондитерская упаковка""""|""""радости кондитера""""""","6665","297","9","33","https://i.ytimg.com/vi/QyBIp6M2-_A/default.jpg","false","false","false","""Рада сообщить о появлении группы Вконтакте https://vk.com/club161382414 Вступайте","ru"
"6Vp2V_BeWZI","18.16.02","БЛИНЫ  а-ля Хачапури. Самый Вкусный Завтрак для  Любителей Сыыыыыра. Cheese Pancakes.","Milenia Кулинарные Pецепты","22","2018-02-15T23:41:08.000Z","""блины|""""сырные блины""""|""""хачапури""""|""""блины хачапури""""|""""блинчики""""|""""масленница""""|""""Cheese Pancakes.""""""","3783","614","6","27","https://i.ytimg.com/vi/6Vp2V_BeWZI/default.jpg","false","false","false","""БЛИНЫ  а-ля Хачапури. Для больших любителей Сыыыыыра. Cheese Pancakes. Обалденный сырный и сытный завтрак для всей семьи. Очень нежные","ru"
"mLAPDk3WgcQ","18.16.02","Казанцева увольняют | Молодежка | Взрослая жизнь","СТС","1","2018-02-15T15:00:07.000Z","""стс|""""ctc""""|""""стс медиа""""|""""ctc media""""|""""ctctv""""|""""стс сериалы""""|""""стс онлайн""""|""""молодежка""""|""""сериал молодежка""""|""""молодежка 5 сезон""""|""""молодежка продолжение""""|""""молодежка новый сезон""""|""""молодежка смотреть сериал""""|""""молодежка сезон 5""""|""""молодежка стс""""|""""молодёжка""""|""""сериал молодёжка""""|""""молодежка сезон 5 серия 44""""|""""казанцев""""""","22111","445","18","46","https://i.ytimg.com/vi/mLAPDk3WgcQ/default.jpg","false","false","false","Смотри сериал Молодежка до премьеры на ТВ по ссылке https://goo.gl/vrnUDx\n\nОфициальный сайт:\n► Сайт - http://ctc.ru/\n► Телепрограмма - http://ctc.ru/programm/\n► Сериалы - http://ctc.ru/projects/serials/\n► Новости - http://ctc.ru/zakadrom/novosti/\nСоциальные сети:\n► Группа VK - http://vk.com/ctc\n► Мы в Facebook - http://www.facebook.com/ctc\n► Мы в Twitter - http://twitter.com/ctc\n► Наш Instagram - http://instagram.com/tv_ctc\n► Мы в Одноклассниках - http://www.ok.ru/ctc","ru"
"HXZ1QXoY400","18.16.02","""Минфин ввел налог на бани и сараи"," ждем повышения НДС и НДФЛ""",,"25","2018-02-15T16:47:58.000Z",,"15896","717","25","232",,"false","false","FALSE","ru"
"vbcA7LYOOgI","18.16.02","""Ты расскажи Черное море","Карадениз.4 серия""",,"1","2018-02-15T06:54:46.000Z",,"56853","292","47","76",,"false","false","FALSE","ru"
"FYmpwte_bGA","18.16.02","""Жалал-Абадда Чубак мас болуп"," СОГУП жиберди дейт го?""",,"29","2018-02-16T03:42:04.000Z",,"9717","206","32","155",,"false","false","FALSE","ru"
"ff6MOtT79OQ","18.16.02","ЮРИЙ БОЛДЫРЕВ ПОСЛЕ ЭТОГО ИНТЕРВЬЮ Я ЗАУВАЖАЛ ЕГО ЕЩЕ БОЛЬШЕ 15.02.2018","НОВОСТИ ЭКОНОМИКИ","25","2018-02-15T10:14:44.000Z","""Юрий Болдырев|""""Павел Грудинин""""|""""Путин""""|""""выборы 2018""""|""""политика""""|""""новости экономики""""|""""Алексей Навальный""""|""""Ксения Собчак""""|""""Болдырев""""|""""Жириновский""""|""""КПРФ""""|""""ЛДПР""""|""""Медведев""""|""""Кандидаты""""|""""Срочная новость""""|""""Аналитика""""|""""Власть""""|""""Правительство""""|""""Депутаты""""|""""Госдума""""|""""Чиновники""""|""""Коррупция""""""","97764","4336","130","805","https://i.ytimg.com/vi/ff6MOtT79OQ/default.jpg","false","false","false","Источник: https://www.youtube.com/watch?v=f6wJL6cXRcA\n📌НОВОЕ ГОЛОСОВАНИЕ\nКОГО ВЫ ПОДДЕРЖИВАЕТЕ?\nПроголосовать можно по ссылке \nhttp://www.donationalerts.ru/r/sten_live\nhttp://donatepay.ru/donation/75727\n🔴Подпишись на канал: Новости Экономики http://qps.ru/IsUXo","ru"
"QxQIH5C-Vq0","18.16.02","Мальцев артподготовка прямой эфир 15.02.2018","Канал POKLONKA","22","2018-02-15T21:44:16.000Z","[none]","6892","135","19","26","https://i.ytimg.com/vi/QxQIH5C-Vq0/default.jpg","false","false","false","Мальцев плохие новости последний выпуск. Артподготовка с Вячеславом Мальцевым прямой эфир сегодня 15.02.2018 \nПомощь каналу: http://www.donationalerts.ru/r/revkoin \n\nДонат для вопроса http://www.donationalerts.ru/r/maltsev \nДонат на Ревкойны http://www.donationalerts.ru/r/artpodgotovkainfo \nBitcoin:  12dLhnQwuF4aUHXLgngvv2jZa6zYADb1uN","ru"
"snTfUtISD10","18.16.02","Запись переговоров экипажа Ан 148 до крушения","Всё обо Всём","22","2018-02-15T17:42:45.000Z","""ан 148|""""катастрофа""""|""""саратовский 703""""|""""саратовские авиалинии""""|""""11.02.2018""""|""""почему упал ан 148""""|""""последние новости""""|""""вся информация""""|""""правла про ан 148""""|""""домодедово""""|""""упал ан 148""""|""""ан 148 упал""""""","4933","8","5","0","https://i.ytimg.com/vi/snTfUtISD10/default.jpg","false","false","false","Опубликованы аудио записи переговоров пилотов разбившегося в Подмосковье самолета с диспетчерами","ru"
"Vb5llGPb-A8","18.16.02","24 часа в ЗИМНЕМ ЛЕСУ БЕЗ СНА! Эстонский сухпаёк. Выживание. Обзор ИРП","Видео от SoLiDa","24","2018-02-15T12:49:33.000Z","""обзор ИРП|""""солид""""|""""салид""""|""""сухпаёк""""|""""выживание""""|""""в зимнем лесу""""|""""зима""""|""""24 часа""""|""""челлендж""""|""""Видео от solida""""|""""сухой паёк""""|""""сухпай""""|""""ирп""""|""""ИРП""""|""""украина""""|""""украинский сухпай""""|""""еда""""|""""европа""""|""""Россия""""|""""новости""""|""""индивидуальный рацион питания""""|""""mre""""|""""обзор""""|""""топ""""|""""хованский""""|""""юрий хованский""""|""""юмор""""|""""russianstandup""""|""""хованский лайв""""|""""taste test""""|""""military food taste test""""|""""russian food""""|""""review""""|""""unboxing""""|""""mre review""""|""""mre unboxing""""""","318263","35764","521","5432","https://i.ytimg.com/vi/Vb5llGPb-A8/default.jpg","false","false","false","""Всемайки ру https://goo.gl/RGHFLi","ru"
